detectedActivity,geoHash,minuteOfDay,weekday,journey
0,1254444163,149,2,9110381216
7,1254444163,180,2,9110381216
1,1254444659,1166,4,9110381216
6,1254444535,848,3,9110381216
4,1254444535,975,1,9110381216
7,1254444163,1330,7,9110381216
2,1254444535,1140,0,9110381216
5,1254444163,475,7,9110381216
6,1254444535,1244,2,9110381216
1,1254444287,92,2,9110381216
6,1254444535,712,3,9110381216
6,1254444287,58,4,9110381216
5,1254444535,280,7,9110381216
6,1254444287,14,3,9110381216
6,1254444163,560,7,9110381216
7,1254443915,415,1,9110381216
4,1254444163,526,6,9110381216
6,1254444535,582,0,9110381216
5,1254444535,459,5,9110381216
4,1254444535,34,7,9110381216
6,1254444163,1279,7,9110381216
1,1254444163,366,1,9110381216
4,1254443915,617,0,9110381216
3,1254444287,102,6,9110381216
1,1254443915,170,4,9110381216
3,1254444535,552,2,9110381216
3,1254444535,1044,2,9110381216
5,1254444535,1147,5,9110381216
5,1254444535,1205,7,9110381216
4,1254444659,1220,7,9110381216
7,1254444535,1195,2,9110381216
3,1254444411,386,4,9110381216
1,1254444659,203,6,9110381216
3,1254444287,1352,2,9110381216
2,1254444535,736,3,9110381216
4,1254444535,320,1,9110381216
5,1254444535,960,2,9110381216
0,1254444535,427,6,9110381216
4,1254444163,743,0,9110381216
0,1254443791,1139,5,9110381216
3,1254444535,970,4,9110381216
5,1254444411,465,3,9110381216
4,1254444287,15,3,9110381216
4,1254444411,329,1,9110381216
4,1254444535,1200,5,9110381216
0,1254444535,1267,1,9110381216
6,1254444287,303,3,9110381216
0,1254444163,1194,5,9110381216
5,1254444163,846,1,9110381216
2,1254443915,321,1,9110381216
5,1254443915,394,3,9110381216
0,1254444163,660,6,9110381216
2,1254444535,104,5,9110381216
4,1254443915,293,7,9110381216
2,1254444287,1115,0,9110381216
7,1254444163,1376,6,9110381216
7,1254444287,1177,5,9110381216
6,1254444287,792,3,9110381216
6,1254443915,497,3,9110381216
6,1254444163,1222,1,9110381216
5,1254444535,1120,1,9110381216
3,1254444287,735,6,9110381216
5,1254444535,560,1,9110381216
0,1254444287,335,4,9110381216
3,1254444287,854,6,9110381216
1,1254444163,864,4,9110381216
1,1254444535,987,6,9110381216
2,1254444535,288,5,9110381216
7,1254444535,102,2,9110381216
6,1254444535,1136,0,9110381216
3,1254444163,355,2,9110381216
2,1254443915,51,4,9110381216
7,1254444287,1306,6,9110381216
6,1254443915,1237,0,9110381216
6,1254444535,129,4,9110381216
5,1254444411,606,2,9110381216
0,1254444535,623,2,9110381216
4,1254443915,1148,5,9110381216
6,1254444163,608,7,9110381216
3,1254444535,1090,7,9110381216
7,1254444287,1260,1,9110381216
7,1254444535,70,7,9110381216
4,1254444411,753,4,9110381216
6,1254444535,238,3,9110381216
3,1254444659,1343,0,9110381216
2,1254444163,1107,4,9110381216
1,1254444535,17,5,9110381216
5,1254444535,1071,7,9110381216
6,1254443915,366,4,9110381216
0,1254444163,882,6,9110381216
0,1254443915,1105,3,9110381216
6,1254444163,610,5,9110381216
4,1254444535,209,0,9110381216
1,1254444287,1323,5,9110381216
1,1254444287,1363,7,9110381216
7,1254444163,970,6,9110381216
6,1254444535,1195,7,9110381216
6,1254444287,1307,1,9110381216
6,1254444163,1154,2,9110381216
6,1254444163,972,3,9110381216
4,1254443915,227,3,9110381216
2,1254443915,41,6,9110381216
2,1254443915,1070,6,9110381216
6,1254443915,501,1,9110381216
6,1254444535,20,6,9110381216
7,1254444535,1216,4,9110381216
2,1254444535,89,6,9110381216
5,1254443915,160,5,9110381216
4,1254444535,887,5,9110381216
5,1254444535,827,7,9110381216
6,1254444535,158,2,9110381216
0,1254444287,1253,7,9110381216
3,1254444535,986,5,9110381216
2,1254444163,286,0,9110381216
6,1254444659,1273,1,9110381216
1,1254444287,54,1,9110381216
3,1254444535,27,7,9110381216
2,1254444659,420,3,9110381216
5,1254444659,1232,4,9110381216
1,1254444535,108,5,9110381216
2,1254444659,597,1,9110381216
1,1254444535,201,6,9110381216
5,1254444659,1013,6,9110381216
5,1254444163,133,0,9110381216
5,1254444659,896,6,9110381216
2,1254444411,353,0,9110381216
1,1254444535,1126,1,9110381216
6,1254444535,191,1,9110381216
5,1254444411,962,5,9110381216
6,1254444535,978,5,9110381216
2,1254444287,289,0,9110381216
4,1254444535,27,1,9110381216
3,1254444287,1315,2,9110381216
0,1254444535,1072,0,9110381216
1,1254443915,855,3,9110381216
6,1254444411,101,4,9110381216
4,1254444287,1109,7,9110381216
1,1254444535,1022,4,9110381216
1,1254443915,1347,1,9110381216
6,1254444287,1113,7,9110381216
6,1254444535,802,3,9110381216
3,1254444287,172,6,9110381216
2,1254444163,865,7,9110381216
6,1254444039,366,6,9110381216
6,1254443915,299,2,9110381216
4,1254444411,627,3,9110381216
5,1254444659,215,6,9110381216
2,1254443915,639,2,9110381216
1,1254444535,1187,5,9110381216
4,1254444659,61,3,9110381216
2,1254443915,602,5,9110381216
5,1254443791,42,6,9110381216
5,1254444287,672,0,9110381216
3,1254444287,765,2,9110381216
5,1254444535,352,4,9110381216
2,1254444535,158,7,9110381216
0,1254444535,645,0,9110381216
4,1254444535,315,0,9110381216
1,1254444535,482,7,9110381216
7,1254444535,1089,5,9110381216
1,1254444039,893,7,9110381216
5,1254873327,776,0,9004281216
6,1254873327,183,4,9004281216
6,1254873327,248,2,9004281216
7,1254867995,182,0,9004281216
6,1254867995,14,3,9004281216
3,1254857207,1019,7,9004281216
7,1254857331,499,2,9004281216
1,1254873327,773,7,9004281216
5,1254862663,473,0,9004281216
1,1254873327,302,0,9004281216
5,1254873327,798,0,9004281216
1,1254857331,1150,1,9004281216
1,1254867995,624,6,9004281216
0,1254857331,1057,1,9004281216
0,1254862787,1088,4,9004281216
3,1254857207,321,4,9004281216
5,1254873327,114,3,9004281216
6,1254857331,1107,2,9004281216
1,1254873327,799,1,9004281216
1,1254873327,1143,6,9004281216
2,1254857207,433,0,9004281216
1,1254867995,1340,4,9004281216
0,1254862663,1289,5,9004281216
6,1254873327,1054,7,9004281216
2,1254862663,436,0,9004281216
6,1254873451,1187,7,9004281216
6,1254873327,610,3,9004281216
3,1254873327,100,1,9004281216
5,1254862663,1080,6,9004281216
4,1254862663,1086,2,9004281216
1,1254867995,990,6,9004281216
2,1254873327,50,0,9004281216
6,1254873451,1202,0,9004281216
5,1254862663,676,6,9004281216
1,1254873327,1075,2,9004281216
3,1254873327,293,6,9004281216
1,1254867995,669,2,9004281216
5,1254873327,1313,4,9004281216
7,1254873327,1246,0,9004281216
2,1254862663,1378,5,9004281216
3,1254873451,151,3,9004281216
2,1254867995,441,2,9004281216
2,1254857331,1084,1,9004281216
0,1254862663,408,3,9004281216
2,1254862663,117,1,9004281216
1,1254873327,1109,7,9004281216
1,1254857331,581,5,9004281216
6,1254867995,296,0,9004281216
6,1254862663,509,3,9004281216
3,1254862663,1309,2,9004281216
3,1254862663,146,7,9004281216
2,1254862663,934,6,9004281216
7,1254873451,628,5,9004281216
0,1254873327,194,4,9004281216
5,1254873451,1312,0,9004281216
5,1254862787,1140,4,9004281216
5,1254862787,237,7,9004281216
2,1254862663,450,0,9004281216
6,1254873327,352,6,9004281216
6,1254867995,12,3,9004281216
6,1254862663,1077,6,9004281216
2,1254873327,817,4,9004281216
5,1254867995,930,6,9004281216
3,1254873327,610,5,9004281216
5,1254862663,746,7,9004281216
0,1254862663,125,7,9004281216
1,1254862663,764,0,9004281216
4,1254873327,1347,7,9004281216
3,1254873327,650,2,9004281216
7,1254862663,118,1,9004281216
4,1254873451,1359,3,9004281216
0,1254873327,642,6,9004281216
4,1254873327,884,0,9004281216
3,1254862787,910,0,9004281216
1,1254873327,462,1,9004281216
5,1254862787,718,1,9004281216
6,1254867871,972,1,9004281216
7,1254867995,901,7,9004281216
3,1254873327,186,6,9004281216
3,1254867995,19,0,9004281216
0,1254873451,276,0,9004281216
0,1254867871,394,5,9004281216
6,1254862787,335,0,9004281216
6,1254857331,493,2,9004281216
2,1254873327,564,4,9004281216
3,1254873451,1205,7,9004281216
5,1254873327,85,0,9004281216
4,1254867995,872,3,9004281216
6,1254862787,1207,6,9004281216
4,1254873451,808,6,9004281216
2,1254873327,905,2,9004281216
6,1254862663,271,6,9004281216
1,1254857331,493,0,9004281216
4,1254873327,1330,3,9004281216
3,1254873451,440,7,9004281216
5,1254873451,811,5,9004281216
3,1254862663,1169,1,9004281216
3,1254873451,1106,4,9004281216
1,1254857331,1002,5,9004281216
4,1254873327,905,4,9004281216
7,1254867995,362,7,9004281216
6,1254867995,591,0,9004281216
7,1254867995,734,7,9004281216
2,1254862663,1320,2,9004281216
4,1254873327,563,3,9004281216
3,1254873451,1015,7,9004281216
0,1254873451,728,0,9004281216
4,1254873327,100,5,9004281216
2,1254857331,1091,0,9004281216
3,1254862663,1097,1,9004281216
1,1254873451,527,7,9004281216
1,1254873327,49,0,9004281216
7,1254862663,875,6,9004281216
4,1254862663,1282,7,9004281216
6,1254857331,1295,5,9004281216
7,1254862787,1340,4,9004281216
4,1254862663,747,3,9004281216
3,1254873327,592,1,9004281216
3,1254857331,1296,3,9004281216
0,1254867995,1023,2,9004281216
4,1254857331,974,5,9004281216
5,1254873327,758,0,9004281216
3,1254862663,106,1,9004281216
6,1254867995,653,6,9004281216
7,1254857331,899,7,9004281216
1,1254873451,460,2,9004281216
3,1254867995,312,7,9004281216
4,1254873327,17,0,9004281216
0,1254867995,1226,6,9004281216
1,1254857331,760,6,9004281216
6,1254873327,1243,5,9004281216
4,1254862663,1379,4,9004281216
4,1254873327,353,2,9004281216
1,1254862663,982,1,9004281216
6,1254873451,1263,1,9004281216
4,1254873327,1294,4,9004281216
5,1254873327,172,6,9004281216
3,1254862663,919,5,9004281216
4,1254862787,284,2,9004281216
4,1254873327,135,0,9004281216
3,1254867995,251,7,9004281216
1,1254862663,32,0,9004281216
2,1254873327,986,7,9004281216
0,1254867995,1080,4,9004281216
6,1254862663,72,1,9004281216
1,1254873327,114,7,9004281216
6,1254857331,903,5,9004281216
0,1254873451,1093,7,9004281216
2,1254873327,283,4,9004281216
0,1254873327,1192,4,9004281216
7,1254867871,825,6,9004281216
0,1254873327,898,7,9004281216
4,1254862663,94,0,9004281216
7,1254873327,722,5,9004281216
3,1254873327,583,0,9004281216
0,1254862663,1273,0,9004281216
4,1254862787,530,3,9004281216
6,1254862663,48,4,9004281216
1,1254873327,701,4,9004281216
1,1254862663,90,6,9004281216
7,1254857331,927,6,9004281216
3,1254857331,975,5,9004281216
3,1254873327,518,1,9004281216
5,1254873327,499,1,9004281216
3,1254862663,230,2,9004281216
3,1254873327,132,2,9004281216
2,1254857331,588,4,9004281216
7,1254873451,538,1,9004281216
2,1254867995,726,5,9004281216
2,1254857331,555,2,9004281216
5,1254867995,798,5,9004281216
1,1254873451,557,2,9004281216
3,1254873451,954,7,9004281216
6,1254873327,1063,5,9004281216
6,1254873451,370,3,9004281216
3,1254862663,610,7,9004281216
7,1254862663,810,1,9004281216
3,1254862663,39,5,9004281216
1,1254867995,363,5,9004281216
7,1254873327,833,7,9004281216
0,1254873451,761,2,9004281216
2,1254873327,1102,4,9004281216
0,1254862663,851,6,9004281216
4,1254862663,18,0,9004281216
2,1254862787,840,1,9004281216
6,1254862787,173,1,9004281216
5,1254862787,1268,4,9004281216
3,1254867995,1175,2,9004281216
3,1254862663,644,0,9004281216
7,1254867995,903,4,9004281216
6,1254873327,547,2,9004281216
4,1254873327,572,1,9004281216
4,1254857331,466,0,9004281216
1,1254867995,1318,0,9004281216
1,1254873327,1292,5,9004281216
1,1254862663,930,2,9004281216
4,1254873451,1153,5,9004281216
7,1254873327,161,5,9004281216
0,1254873327,588,2,9004281216
6,1254857331,1152,2,9004281216
1,1254857331,360,3,9004281216
7,1254873327,1054,1,9004281216
0,1254873327,391,7,9004281216
5,1254857331,1157,1,9004281216
0,1254873327,785,6,9004281216
0,1254867995,963,4,9004281216
4,1254857331,791,3,9004281216
7,1254867995,180,5,9004281216
0,1254873327,924,3,9004281216
2,1254873451,402,0,9004281216
2,1254867995,868,1,9004281216
1,1254867995,423,2,9004281216
4,1254857207,1326,3,9004281216
2,1254857331,692,7,9004281216
1,1254873327,1225,0,9004281216
7,1254862663,165,7,9004281216
5,1254873451,1121,5,9004281216
0,1254867995,279,1,9004281216
0,1254873327,1054,5,9004281216
5,1254867995,1236,5,9004281216
6,1254867995,317,5,9004281216
5,1254862663,616,7,9004281216
0,1254867995,622,2,9004281216
4,1254862663,185,2,9004281216
7,1254862663,1335,0,9004281216
7,1254862787,437,1,9004281216
3,1254867871,451,6,9004281216
5,1254862663,1210,2,9004281216
3,1254873327,1375,0,9004281216
2,1254862663,926,2,9004281216
5,1254873327,253,2,9004281216
5,1254873327,579,2,9004281216
6,1254862663,950,5,9004281216
7,1254857331,495,0,9004281216
6,1254862663,391,7,9004281216
6,1254867995,51,0,9004281216
2,1254873327,613,3,9004281216
1,1254867995,362,3,9004281216
6,1254873451,194,4,9004281216
0,1254873327,1097,4,9004281216
4,1254873327,380,7,9004281216
3,1254867995,884,0,9004281216
6,1254857331,168,1,9004281216
2,1254873451,880,4,9004281216
1,1254873327,968,2,9004281216
2,1254862663,639,4,9004281216
7,1254862663,1116,0,9004281216
2,1254873327,840,4,9004281216
2,1254873327,995,3,9004281216
6,1254867995,1290,7,9004281216
7,1254862663,480,3,9004281216
4,1254862663,762,7,9004281216
6,1254873327,181,2,9004281216
0,1254857331,1240,1,9004281216
1,1254862787,546,2,9004281216
0,1254873327,463,2,9004281216
1,1254873451,1218,4,9004281216
1,1254857331,1292,2,9004281216
0,1254873327,808,0,9004281216
4,1254873327,408,6,9004281216
2,1254873327,487,7,9004281216
1,1254862663,1160,7,9004281216
5,1254862663,1374,2,9004281216
6,1254862663,763,5,9004281216
5,1254873327,1195,5,9004281216
3,1254867995,1250,4,9004281216
4,1254867995,1136,6,9004281216
2,1254857331,585,2,9004281216
0,1254873327,439,6,9004281216
5,1254873327,961,7,9004281216
0,1254862663,1222,5,9004281216
5,1254857331,1053,6,9004281216
4,1254873327,217,0,9004281216
6,1254862663,33,5,9004281216
3,1254867995,887,7,9004281216
7,1254873327,593,5,9004281216
4,1254862663,929,0,9004281216
0,1254862663,545,4,9004281216
1,1254867995,65,4,9004281216
3,1254867995,1230,3,9004281216
4,1254867995,476,7,9004281216
1,1254873327,1197,7,9004281216
0,1254867995,1048,2,9004281216
5,1254873327,1216,7,9004281216
2,1254873327,827,3,9004281216
6,1254873327,665,0,9004281216
1,1254873327,789,6,9004281216
2,1254862663,1035,7,9004281216
0,1254873327,350,4,9004281216
5,1254862663,1236,7,9004281216
6,1254862663,306,5,9004281216
6,1254867995,573,0,9004281216
3,1254867995,606,4,9004281216
6,1254857331,321,0,9004281216
3,1254873327,1367,1,9004281216
1,1254867995,75,0,9004281216
7,1254873327,422,3,9004281216
7,1254862663,68,6,9004281216
7,1254873327,592,6,9004281216
6,1254873327,1125,4,9004281216
6,1254862663,733,2,9004281216
3,1254862663,1356,6,9004281216
1,1254857331,729,1,9004281216
4,1254873451,1239,0,9004281216
7,1254867995,272,6,9004281216
0,1254862663,887,6,9004281216
3,1254867995,813,4,9004281216
3,1254873327,718,5,9004281216
0,1254857331,325,4,9004281216
3,1254857331,917,0,9004281216
1,1254867995,1239,4,9004281216
0,1254862663,1317,5,9004281216
7,1254862663,1002,6,9004281216
5,1254873327,317,1,9004281216
3,1254867995,458,3,9004281216
3,1254857207,1165,0,9004281216
2,1254867995,929,0,9004281216
2,1254867995,208,7,9004281216
5,1254857331,242,0,9004281216
4,1254857331,537,5,9004281216
7,1254873451,1165,1,9004281216
5,1254873327,441,4,9004281216
0,1254857331,747,4,9004281216
6,1254857331,880,7,9004281216
2,1254873327,1366,6,9004281216
5,1254873327,269,2,9004281216
6,1254873327,341,1,9004281216
1,1254873327,1028,1,9004281216
6,1254873451,79,0,9004281216
2,1254867871,1030,6,9004281216
5,1254873327,600,2,9004281216
6,1254862787,1005,7,9004281216
6,1254862663,463,1,9004281216
0,1254867995,824,7,9004281216
2,1254857331,659,7,9004281216
5,1254867995,461,7,9004281216
5,1254873327,808,1,9004281216
4,1254862663,880,4,9004281216
1,1254862787,161,4,9004281216
1,1254867995,757,0,9004281216
6,1254862663,842,0,9004281216
6,1254867995,931,0,9004281216
3,1254862663,686,4,9004281216
6,1254862663,921,5,9004281216
7,1254862663,689,3,9004281216
2,1254873327,1326,7,9004281216
4,1254873327,550,2,9004281216
0,1254873327,717,2,9004281216
5,1254857331,549,5,9004281216
1,1254873327,1015,2,9004281216
3,1254873451,526,0,9004281216
3,1254873327,1164,6,9004281216
2,1254867995,1128,7,9004281216
0,1254873451,895,3,9004281216
6,1254873327,397,2,9004281216
0,1254862663,718,3,9004281216
4,1254867995,716,1,9004281216
5,1254873327,92,4,9004281216
3,1254873327,1080,1,9004281216
2,1254867995,389,5,9004281216
0,1254873451,63,0,9004281216
2,1254867995,1234,3,9004281216
2,1254873327,792,3,9004281216
0,1254873327,234,4,9004281216
1,1254873327,706,0,9004281216
0,1254862787,1108,0,9004281216
1,1254867995,1087,6,9004281216
7,1254867995,244,2,9004281216
7,1254873451,1214,7,9004281216
4,1254867995,13,5,9004281216
7,1254867995,624,6,9004281216
4,1254873327,857,5,9004281216
6,1254862787,321,1,9004281216
4,1254867995,881,6,9004281216
4,1254873451,579,6,9004281216
1,1254862663,1003,4,9004281216
4,1254862663,734,7,9004281216
2,1254867995,871,1,9004281216
6,1254867995,498,1,9004281216
6,1254867995,1181,7,9004281216
0,1254873327,694,4,9004281216
2,1254867995,1142,2,9004281216
7,1254862663,80,3,9004281216
6,1254857207,1105,2,9004281216
7,1254862663,555,0,9004281216
0,1254857331,531,2,9004281216
3,1254873327,1368,7,9004281216
0,1254873327,346,3,9004281216
6,1254873451,685,3,9004281216
0,1254867871,500,2,9004281216
4,1254857331,1170,5,9004281216
3,1254857331,1099,5,9004281216
6,1254857331,595,3,9004281216
3,1254873327,833,4,9004281216
2,1254857331,241,1,9004281216
4,1254862663,712,4,9004281216
0,1254873451,1082,4,9004281216
3,1254862663,341,0,9004281216
5,1254857331,152,0,9004281216
4,1254862663,704,0,9004281216
0,1254867871,1297,3,9004281216
5,1254857207,714,4,9004281216
5,1254867995,452,1,9004281216
5,1254857207,307,1,9004281216
6,1254873327,1374,4,9004281216
0,1254867995,474,0,9004281216
2,1254867995,170,2,9004281216
3,1254862663,682,6,9004281216
5,1254873327,780,6,9004281216
3,1254873327,936,7,9004281216
6,1254873327,1311,3,9004281216
4,1254867995,706,6,9004281216
6,1254862663,1306,4,9004281216
1,1254873327,602,4,9004281216
2,1254867995,854,0,9004281216
7,1254873327,757,1,9004281216
4,1254873327,1123,7,9004281216
7,1254867995,1195,2,9004281216
0,1254862663,969,5,9004281216
5,1254873327,681,3,9004281216
4,1254862663,108,6,9004281216
7,1254873327,314,2,9004281216
7,1254862663,187,1,9004281216
0,1254862663,411,6,9004281216
5,1254857207,1049,7,9004281216
7,1254857331,1018,7,9004281216
0,1254873327,841,3,9004281216
4,1254867995,1308,1,9004281216
4,1254867995,1059,1,9004281216
7,1254867995,1179,6,9004281216
5,1254862787,72,0,9004281216
3,1254873327,1040,4,9004281216
5,1254867995,30,2,9004281216
3,1254867995,1119,3,9004281216
2,1254862663,1267,2,9004281216
0,1254867871,801,1,9004281216
7,1254867871,931,0,9004281216
6,1254862663,201,1,9004281216
0,1254857331,491,3,9004281216
5,1254862663,858,5,9004281216
3,1254873451,1176,1,9004281216
5,1254873451,1318,5,9004281216
0,1254862663,329,5,9004281216
4,1254867995,1288,7,9004281216
7,1254862663,38,1,9004281216
0,1254867871,600,2,9004281216
7,1254857331,1059,7,9004281216
0,1254857331,102,3,9004281216
1,1254867995,91,4,9004281216
1,1254867995,850,0,9004281216
0,1254857207,730,0,9004281216
7,1254867995,878,2,9004281216
4,1254873327,1319,1,9004281216
7,1254867995,581,1,9004281216
0,1254873327,68,2,9004281216
1,1254867871,1104,0,9004281216
4,1254873327,1285,7,9004281216
6,1254857331,898,7,9004281216
4,1254867995,957,1,9004281216
4,1254862663,791,3,9004281216
7,1254867995,407,6,9004281216
7,1254873327,1249,3,9004281216
0,1254862663,630,4,9004281216
4,1254873327,476,3,9004281216
1,1254873327,983,3,9004281216
2,1254873327,633,3,9004281216
7,1254873327,565,2,9004281216
4,1254862787,18,6,9004281216
4,1254857331,1033,4,9004281216
2,1254857331,415,5,9004281216
2,1254857331,1306,2,9004281216
4,1254867995,548,1,9004281216
2,1254857331,678,0,9004281216
2,1254873327,1250,1,9004281216
3,1254873327,296,6,9004281216
7,1254873451,908,3,9004281216
4,1254862663,1043,1,9004281216
5,1254857331,40,4,9004281216
5,1254867995,316,0,9004281216
1,1254862663,694,3,9004281216
1,1254862663,281,2,9004281216
5,1254867995,991,0,9004281216
2,1254862663,1316,7,9004281216
0,1254867995,1180,5,9004281216
1,1254862663,349,5,9004281216
5,1254873327,1351,0,9004281216
7,1254862663,276,2,9004281216
5,1254857331,841,1,9004281216
4,1254862663,803,0,9004281216
0,1254862663,1345,3,9004281216
6,1254862663,921,3,9004281216
3,1254862663,592,6,9004281216
1,1254867995,550,5,9004281216
5,1254857331,373,6,9004281216
4,1254873327,832,2,9004281216
6,1254867995,449,6,9004281216
2,1254873327,192,6,9004281216
1,1254873327,303,0,9004281216
4,1254867995,1271,3,9004281216
4,1254857207,25,7,9004281216
4,1254862663,59,2,9004281216
7,1254873451,243,4,9004281216
1,1254873327,1325,7,9004281216
4,1254867995,906,2,9004281216
2,1254862663,917,3,9004281216
1,1254862787,338,1,9004281216
0,1254862787,222,6,9004281216
5,1254862663,322,4,9004281216
6,1254873451,491,2,9004281216
3,1254873327,782,2,9004281216
2,1254873327,497,5,9004281216
3,1254873327,382,5,9004281216
7,1254867995,498,7,9004281216
6,1254867995,1292,2,9004281216
7,1254873327,765,1,9004281216
4,1254873327,310,5,9004281216
2,1254873327,894,2,9004281216
4,1254862787,494,4,9004281216
2,1254867871,289,3,9004281216
7,1254867995,325,4,9004281216
5,1254862787,1065,7,9004281216
6,1254873327,956,7,9004281216
2,1254873451,577,1,9004281216
5,1254862663,1148,2,9004281216
7,1254867995,1352,5,9004281216
7,1254867995,470,2,9004281216
0,1254862663,1325,3,9004281216
6,1254873327,1312,0,9004281216
2,1254857207,490,3,9004281216
5,1254867995,1158,2,9004281216
7,1254867995,96,1,9004281216
3,1254862663,355,3,9004281216
1,1254867995,173,6,9004281216
7,1254867995,414,0,9004281216
7,1254873327,272,5,9004281216
6,1254862663,304,7,9004281216
4,1254867995,398,7,9004281216
0,1254873451,7,2,9004281216
7,1254873451,364,2,9004281216
2,1254867995,151,4,9004281216
1,1254873451,186,2,9004281216
4,1254867995,1078,4,9004281216
2,1254873327,207,2,9004281216
6,1254862663,840,6,9004281216
0,1254857331,822,1,9004281216
6,1254867995,767,6,9004281216
2,1254873327,16,5,9004281216
6,1254873327,1220,7,9004281216
4,1254867995,611,2,9004281216
7,1254873327,886,5,9004281216
1,1254873327,1143,2,9004281216
5,1254873327,144,7,9004281216
7,1254862663,130,2,9004281216
3,1254873327,126,0,9004281216
0,1254857207,872,5,9004281216
2,1254857331,820,2,9004281216
6,1254857331,592,7,9004281216
7,1254862787,895,4,9004281216
1,1254873327,1006,4,9004281216
0,1254873327,188,1,9004281216
7,1254862663,1160,4,9004281216
6,1254862663,179,2,9004281216
1,1254862663,1305,0,9004281216
1,1254873327,277,1,9004281216
2,1254873327,793,0,9004281216
7,1254873327,182,2,9004281216
2,1254862663,1193,6,9004281216
7,1254873327,910,2,9004281216
6,1254873327,463,4,9004281216
4,1254867995,927,7,9004281216
6,1254873327,165,5,9004281216
6,1254867995,102,6,9004281216
7,1254867995,219,1,9004281216
5,1254862663,1275,1,9004281216
2,1254862787,1036,7,9004281216
5,1254873451,736,0,9004281216
2,1254873327,693,5,9004281216
4,1254867995,362,2,9004281216
4,1254857331,291,3,9004281216
6,1254873327,1255,4,9004281216
7,1254857331,36,6,9004281216
3,1254857331,363,4,9004281216
4,1254857331,52,2,9004281216
4,1254862663,420,3,9004281216
1,1254867995,1333,7,9004281216
3,1254862663,847,0,9004281216
0,1254862663,606,3,9004281216
4,1254867995,428,2,9004281216
7,1254857331,1327,7,9004281216
6,1254873327,651,1,9004281216
3,1254862663,701,2,9004281216
2,1254873327,393,5,9004281216
0,1254873327,417,7,9004281216
6,1254873451,1350,4,9004281216
5,1254857207,1359,2,9004281216
0,1254873327,600,2,9004281216
3,1254873327,721,1,9004281216
7,1254873327,1030,2,9004281216
1,1254873327,136,0,9004281216
1,1254867995,603,0,9004281216
6,1254857331,366,4,9004281216
5,1254862663,706,7,9004281216
4,1254862663,755,2,9004281216
1,1254873327,1051,1,9004281216
3,1254873327,174,1,9004281216
2,1254862663,916,7,9004281216
5,1254867995,337,3,9004281216
3,1254873327,804,1,9004281216
4,1254873327,1368,2,9004281216
7,1254873327,1274,0,9004281216
6,1254862663,105,4,9004281216
2,1254873327,1242,5,9004281216
5,1254862663,16,2,9004281216
7,1254857331,863,6,9004281216
3,1254862663,35,4,9004281216
7,1254862663,983,4,9004281216
1,1254862663,1142,5,9004281216
7,1254873327,1063,0,9004281216
6,1254862663,690,5,9004281216
3,1254873327,655,5,9004281216
1,1254873327,216,1,9004281216
5,1254862663,231,6,9004281216
3,1254862787,187,4,9004281216
2,1254862787,1280,2,9004281216
3,1254862663,404,0,9004281216
6,1254857331,648,6,9004281216
0,1254873327,364,7,9004281216
0,1254862787,1247,2,9004281216
6,1254873451,1247,0,9004281216
3,1254857331,132,0,9004281216
5,1254873327,436,1,9004281216
6,1254867995,1192,6,9004281216
5,1254867995,1019,3,9004281216
1,1254873327,1161,2,9004281216
4,1254862663,89,2,9004281216
4,1254857207,1156,4,9004281216
2,1254862663,362,2,9004281216
7,1254867995,599,1,9004281216
4,1254862787,964,6,9004281216
5,1254857331,1022,4,9004281216
1,1254873451,600,2,9004281216
1,1254857331,383,6,9004281216
2,1254873327,1157,3,9004281216
7,1254862663,1340,0,9004281216
0,1254873327,1009,2,9004281216
4,1254873327,1314,4,9004281216
1,1254873327,597,4,9004281216
0,1254873327,1285,2,9004281216
2,1254857207,843,2,9004281216
5,1254873451,362,1,9004281216
0,1254867995,335,1,9004281216
2,1254873327,1250,2,9004281216
6,1254862663,129,1,9004281216
6,1254867995,46,6,9004281216
4,1254862663,24,0,9004281216
2,1254867995,1315,0,9004281216
3,1254873327,1076,2,9004281216
2,1254862663,359,6,9004281216
6,1254873327,626,1,9004281216
3,1254862663,237,6,9004281216
0,1254862787,1341,6,9004281216
3,1254857331,281,5,9004281216
3,1254862663,847,5,9004281216
7,1254862663,171,0,9004281216
2,1254862663,926,4,9004281216
3,1254862787,378,3,9004281216
7,1254873327,931,3,9004281216
7,1254873327,412,6,9004281216
0,1254873451,211,2,9004281216
3,1254873327,1331,1,9004281216
3,1254867995,663,4,9004281216
5,1254873327,1018,4,9004281216
0,1254857331,1314,3,9004281216
5,1254873327,1272,6,9004281216
3,1254873327,329,4,9004281216
5,1254873327,705,2,9004281216
1,1254862663,400,6,9004281216
5,1254857331,260,3,9004281216
3,1254862663,1018,0,9004281216
3,1254862663,847,0,9004281216
2,1254857331,760,5,9004281216
6,1254857331,622,4,9004281216
7,1254867995,1046,7,9004281216
6,1254857331,630,5,9004281216
5,1254873327,338,0,9004281216
1,1254873327,461,5,9004281216
0,1254857331,169,1,9004281216
7,1254862663,611,0,9004281216
4,1254857207,7,1,9004281216
2,1254867871,1036,3,9004281216
2,1254862663,1200,5,9004281216
7,1254867995,537,6,9004281216
3,1254867995,938,3,9004281216
5,1254867995,486,4,9004281216
2,1254873451,27,5,9004281216
2,1254867995,692,6,9004281216
